the_geom,OBJECTID,PARK,PARK_NO,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
POINT (-87.74735400116637 41.802670253931495),2846,VITTUM (HARRIET ELIZABETH),233,SPRAY FEATURE,OUTDOOR,-87.747354,41.80267025,4274
POINT (-87.74988165981415 41.80237554147948),2847,VITTUM (HARRIET ELIZABETH),233,BASEBALL SR,OUTDOOR,-87.74988166,41.80237554,4275
POINT (-87.74722571906719 41.803517060107836),2848,VITTUM (HARRIET ELIZABETH),233,TENNIS COURT,OUTDOOR,-87.74722572,41.80351706,4276
POINT (-87.74703934541141 41.80352407448494),2849,VITTUM (HARRIET ELIZABETH),233,TENNIS COURT,OUTDOOR,-87.74703935,41.80352407,4277
POINT (-87.68187153334597 41.96897624789617),2850,VOGLE (HENRY JR.),402,PLAYGROUND PARK,OUTDOOR,-87.68187153,41.96897625,4278
POINT (-87.64980039395722 41.80175868321376),2851,WAGNER (CLARENCE),1068,PLAYGROUND,OUTDOOR,-87.64980039,41.80175868,4279
POINT (-87.6496367358679 41.80189606471523),2852,WAGNER (CLARENCE),1068,SPRAY FEATURE,OUTDOOR,-87.64963674,41.80189606,4280
POINT (-87.6389490311986 41.726809201051104),2853,WALLACE,1069,PLAYGROUND,OUTDOOR,-87.63894903,41.7268092,4281
POINT (-87.63881531156129 41.72672176884954),2854,WALLACE,1069,SPRAY FEATURE,OUTDOOR,-87.63881531,41.72672177,4282
POINT (-87.71908932245822 41.81137022760396),2855,WALNUT,1278,PLAYGROUND,OUTDOOR,-87.71908932,41.81137023,4283
POINT (-87.71911042532 41.81121841850558),2856,WALNUT,1278,SPORT ROLLER COURT,OUTDOOR,-87.71911043,41.81121842,4284
POINT (-87.61554708846792 41.789848199227436),2930,WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,-87.61554709,41.7898482,4358
POINT (-87.61557692592282 41.79015541357576),2931,WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,-87.61557693,41.79015541,4359
POINT (-87.60944712070678 41.801817186277646),2932,WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,-87.60944712,41.80181719,4360
POINT (-87.60926969487619 41.801816068069826),2933,WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,-87.60926969,41.80181607,4361
POINT (-87.6148231285647 41.792148453260474),2934,WASHINGTON (GEORGE),21,WATER SLIDE,OUTDOOR,-87.61482313,41.79214845,4362
POINT (-87.5825252562309 41.80081441866042),2935,WASHINGTON (HAROLD),494,PLAYGROUND,OUTDOOR,-87.58252526,41.80081442,4363
POINT (-87.58236572515892 41.80077918230422),2936,WASHINGTON (HAROLD),494,SPRAY FEATURE,OUTDOOR,-87.58236573,41.80077918,4364
POINT (-87.58231012501876 41.79996716170677),2937,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58231013,41.79996716,4365
POINT (-87.58247526934211 41.8003056507706),2938,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58247527,41.80030565,4366
POINT (-87.58212583037927 41.80030336616281),2939,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58212583,41.80030337,4367
POINT (-87.58194921968905 41.799981671488574),2940,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58194922,41.79998167,4368
POINT (-87.58212957386387 41.799982851040326),2941,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58212957,41.79998285,4369
POINT (-87.58247920801075 41.799968267019736),2942,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58247921,41.79996827,4370
POINT (-87.5823061854634 41.80030454544463),2943,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58230619,41.80030455,4371
POINT (-87.58195664918587 41.80031069508048),2944,WASHINGTON (HAROLD),494,TENNIS COURT,OUTDOOR,-87.58195665,41.8003107,4372
POINT (-87.67338742507981 42.021490931967136),2945,WASHINGTON (HAROLD) MEM.,506,PLAYGROUND PARK,OUTDOOR,-87.67338743,42.02149093,4373
POINT (-87.69174853828966 41.84581846043622),2946,WASHTENAW,1070,BASEBALL JR/SOFTBALL,OUTDOOR,-87.69174854,41.84581846,4374
POINT (-87.69243051120857 41.84580875372451),2947,WASHTENAW,1070,PLAYGROUND,OUTDOOR,-87.69243051,41.84580875,4375
POINT (-87.69247767939504 41.84585693158269),2948,WASHTENAW,1070,SPRAY FEATURE,OUTDOOR,-87.69247768,41.84585693,4376
POINT (-87.65188563392172 41.935194038135634),2949,WEISMAN (ALBERT),1135,PLAYGROUND PARK,OUTDOOR,-87.65188563,41.93519404,4377
POINT (-87.65172407193906 41.93503128132087),2950,WEISMAN (ALBERT),1135,SPRAY FEATURE,OUTDOOR,-87.65172407,41.93503128,4378
POINT (-87.68768627081514 41.96225974195204),2951,WELLES (GIDEON),110,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.68768627,41.96225974,4379
POINT (-87.68638899948702 41.96282479059411),2952,WELLES (GIDEON),110,FITNESS CENTER,INDOOR,-87.686389,41.96282479,4380
POINT (-87.68609940298049 41.96285830264831),2953,WELLES (GIDEON),110,GYMNASIUM,INDOOR,-87.6860994,41.9628583,4381
POINT (-87.6860487371759 41.96157083677361),2954,WELLES (GIDEON),110,HORSESHOE COURT,OUTDOOR,-87.68604874,41.96157084,4382
POINT (-87.68679350437178 41.96273669792104),2955,WELLES (GIDEON),110,POOL (INDOOR),INDOOR,-87.6867935,41.9627367,4383
POINT (-87.68530738913371 41.962898309261625),2957,WELLES (GIDEON),110,BASEBALL JR/SOFTBALL,OUTDOOR,-87.68530739,41.96289831,4385
POINT (-87.68594916467467 41.96246204290243),2958,WELLES (GIDEON),110,BASEBALL JR/SOFTBALL,OUTDOOR,-87.68594916,41.96246204,4386
POINT (-87.68475224335258 41.96222511285474),2959,WELLES (GIDEON),110,BASEBALL JR/SOFTBALL,OUTDOOR,-87.68475224,41.96222511,4387
POINT (-87.68438836526501 41.96161437492252),2960,WELLES (GIDEON),110,BASEBALL JR/SOFTBALL,OUTDOOR,-87.68438837,41.96161437,4388
POINT (-87.68539443038067 41.961747931921856),2961,WELLES (GIDEON),110,BASEBALL JR/SOFTBALL,OUTDOOR,-87.68539443,41.96174793,4389
POINT (-87.68732043386792 41.96172298048566),2962,WELLES (GIDEON),110,PLAYGROUND,OUTDOOR,-87.68732043,41.96172298,4390
POINT (-87.68670207712603 41.96187806345384),2963,WELLES (GIDEON),110,VOLLEYBALL (SAND),OUTDOOR,-87.68670208,41.96187806,4391
POINT (-87.68661562811114 41.961616712526926),2964,WELLES (GIDEON),110,TENNIS COURT,OUTDOOR,-87.68661563,41.96161671,4392
POINT (-87.68645796227747 41.961620939937006),2965,WELLES (GIDEON),110,TENNIS COURT,OUTDOOR,-87.68645796,41.96162094,4393
POINT (-87.68628664192359 41.96161997450607),2966,WELLES (GIDEON),110,TENNIS COURT,OUTDOOR,-87.68628664,41.96161997,4394
POINT (-87.64714157671685 41.94335655007066),2967,WENDT (KENNETH),1145,PLAYGROUND PARK,OUTDOOR,-87.64714158,41.94335655,4395
POINT (-87.78012909620128 41.78898538131947),2968,WENTWORTH (JOHN),238,BASKETBALL COURT,OUTDOOR,-87.7801291,41.78898538,4396
POINT (-87.78028245821552 41.78898202129698),2969,WENTWORTH (JOHN),238,BASKETBALL COURT,OUTDOOR,-87.78028246,41.78898202,4397
POINT (-87.78043582021597 41.78897866106965),2970,WENTWORTH (JOHN),238,BASKETBALL COURT,OUTDOOR,-87.78043582,41.78897866,4398
POINT (-87.78040172719881 41.78786130274957),2971,WENTWORTH (JOHN),238,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.78040173,41.7878613,4399
POINT (-87.78126711980656 41.78846626518366),2974,WENTWORTH (JOHN),238,BASEBALL JR/SOFTBALL,OUTDOOR,-87.78126712,41.78846627,4402
POINT (-87.77959090860519 41.78725327900003),2975,WENTWORTH (JOHN),238,BASEBALL JR/SOFTBALL,OUTDOOR,-87.77959091,41.78725328,4403
POINT (-87.77956535564283 41.7889498778563),2976,WENTWORTH (JOHN),238,PLAYGROUND,OUTDOOR,-87.77956536,41.78894988,4404
POINT (-87.77987801382056 41.78888990904871),2977,WENTWORTH (JOHN),238,SPRAY FEATURE,OUTDOOR,-87.77987801,41.78888991,4405
POINT (-87.78117362820193 41.78723630729709),2978,WENTWORTH (JOHN),238,BASEBALL SR,OUTDOOR,-87.78117363,41.78723631,4406
POINT (-87.77960230170326 41.78847464649187),2979,WENTWORTH (JOHN),238,BASEBALL SR,OUTDOOR,-87.7796023,41.78847465,4407
POINT (-87.63614370247939 41.751961462524825),4150,AUBURN,1203,LAGOON,OUTDOOR,-87.6361437,41.75196146,5579
POINT (-87.76694490138246 41.87625719599097),4151,COLUMBUS (CHRISTOPHER),209,LAGOON,OUTDOOR,-87.7669449,41.8762572,5580
POINT (-87.69860808237335 41.86421181665126),4152,DOUGLAS (STEPHEN),218,LAGOON,OUTDOOR,-87.69860808,41.86421182,5581
POINT (-87.71782248936077 41.8829509200497),4153,GARFIELD (JAMES),204,LAGOON,OUTDOOR,-87.71782249,41.88295092,5582
POINT (-87.70037567676725 41.90649022223106),4154,HUMBOLDT (BARON VON),219,LAGOON,OUTDOOR,-87.70037568,41.90649022,5583
POINT (-87.6922060387252 42.009413852079724),4155,INDIAN BOUNDARY,165,LAGOON,OUTDOOR,-87.69220604,42.00941385,5584
POINT (-87.78078490962103 41.78914017658288),2980,WENTWORTH (JOHN),238,TENNIS COURT,OUTDOOR,-87.78078491,41.78914018,4408
POINT (-87.78096568623937 41.78913284907565),2981,WENTWORTH (JOHN),238,TENNIS COURT,OUTDOOR,-87.78096569,41.78913285,4409
POINT (-87.78114095279666 41.789129593226136),2982,WENTWORTH (JOHN),238,TENNIS COURT,OUTDOOR,-87.78114095,41.78912959,4410
POINT (-87.7813162193391 41.789126337109096),2983,WENTWORTH (JOHN),238,TENNIS COURT,OUTDOOR,-87.78131622,41.78912634,4411
POINT (-87.63224203114913 41.82519783532954),2984,WENTWORTH (JOHN) GARDENS,286,BASKETBALL COURT,OUTDOOR,-87.63224203,41.82519784,4412
POINT (-87.6317219896891 41.825653423740455),2985,WENTWORTH (JOHN) GARDENS,286,GYMNASIUM,INDOOR,-87.63172199,41.82565342,4413
POINT (-87.63217989452399 41.82569830662997),2986,WENTWORTH (JOHN) GARDENS,286,BASEBALL JR/SOFTBALL,OUTDOOR,-87.63217989,41.82569831,4414
POINT (-87.6318726816092 41.82557396636116),2987,WENTWORTH (JOHN) GARDENS,286,PLAYGROUND,OUTDOOR,-87.63187268,41.82557397,4415
POINT (-87.63183319712407 41.82515294717001),2988,WENTWORTH (JOHN) GARDENS,286,POOL (OUTDOOR),OUTDOOR,-87.6318332,41.82515295,4416
POINT (-87.5372223882489 41.65158491873395),2989,WESOLEK (MARLENE),1080,PLAYGROUND,OUTDOOR,-87.53722239,41.65158492,4417
POINT (-87.6311927203168 41.74469604957993),2990,WEST CHATHAM,249,BASKETBALL COURT,OUTDOOR,-87.63119272,41.74469605,4418
POINT (-87.63291920103214 41.74503383242105),2991,WEST CHATHAM,249,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.6329192,41.74503383,4419
POINT (-87.63231038841445 41.745382086066314),2992,WEST CHATHAM,249,BASEBALL JR/SOFTBALL,OUTDOOR,-87.63231039,41.74538209,4420
POINT (-87.63187435060729 41.74472064037605),2993,WEST CHATHAM,249,BASEBALL JR/SOFTBALL,OUTDOOR,-87.63187435,41.74472064,4421
POINT (-87.63136294021814 41.74538325863015),2994,WEST CHATHAM,249,PLAYGROUND,OUTDOOR,-87.63136294,41.74538326,4422
POINT (-87.6309735417454 41.74472552214503),2995,WEST CHATHAM,249,SPRAY FEATURE,OUTDOOR,-87.63097354,41.74472552,4423
POINT (-87.63374284897343 41.744711605025365),2996,WEST CHATHAM,249,BASEBALL SR,OUTDOOR,-87.63374285,41.74471161,4424
POINT (-87.62952258751096 41.7452731198831),2997,WEST CHATHAM,249,TENNIS COURT,OUTDOOR,-87.62952259,41.74527312,4425
POINT (-87.6295125197369 41.7449462189664),2998,WEST CHATHAM,249,TENNIS COURT,OUTDOOR,-87.62951252,41.74494622,4426
POINT (-87.72885779985548 41.77394133327021),2999,WEST LAWN,245,BASEBALL BATTING CAGE,SPECIAL,-87.7288578,41.77394133,4427
POINT (-87.72880097786815 41.77222326189882),3000,WEST LAWN,245,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.72880098,41.77222326,4428
POINT (-87.72890391361221 41.77456664908402),3001,WEST LAWN,245,FITNESS CENTER,INDOOR,-87.72890391,41.77456665,4429
POINT (-87.72876723172051 41.77448643183058),3002,WEST LAWN,245,GYMNASIUM,INDOOR,-87.72876723,41.77448643,4430
POINT (-87.72787668055838 41.77165552606584),3005,WEST LAWN,245,BASEBALL JR/SOFTBALL,OUTDOOR,-87.72787668,41.77165553,4433
POINT (-87.72971648259039 41.77449251526425),3006,WEST LAWN,245,PLAYGROUND,OUTDOOR,-87.72971648,41.77449252,4434
POINT (-87.72832094851465 41.77319618578495),3007,WEST LAWN,245,SPRAY FEATURE,OUTDOOR,-87.72832095,41.77319619,4435
POINT (-87.72943481485568 41.77169195308348),3009,WEST LAWN,245,BASEBALL SR,OUTDOOR,-87.72943481,41.77169195,4437
POINT (-87.63133778580186 41.6690797765366),3010,WEST PULLMAN,225,BASKETBALL COURT,OUTDOOR,-87.63133779,41.66907978,4438
POINT (-87.63272819025103 41.66939628810976),3011,WEST PULLMAN,225,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.63272819,41.66939629,4439
POINT (-87.63203941302294 41.67008824319628),3013,WEST PULLMAN,225,GYMNASIUM,INDOOR,-87.63203941,41.67008824,4441
POINT (-87.63241377353602 41.670036281194406),3014,WEST PULLMAN,225,POOL (INDOOR),INDOOR,-87.63241377,41.67003628,4442
POINT (-87.63211788427718 41.669641797544784),3015,WEST PULLMAN,225,BASEBALL JR/SOFTBALL,OUTDOOR,-87.63211788,41.6696418,4443
POINT (-87.63348441934878 41.66993566391376),3016,WEST PULLMAN,225,BASEBALL JR/SOFTBALL,OUTDOOR,-87.63348442,41.66993566,4444
POINT (-87.6311515036094 41.67039579513214),3017,WEST PULLMAN,225,PLAYGROUND,OUTDOOR,-87.6311515,41.6703958,4445
POINT (-87.6314408720522 41.67033308607477),3018,WEST PULLMAN,225,SPRAY FEATURE,OUTDOOR,-87.63144087,41.67033309,4446
POINT (-87.63347447343126 41.66915267854809),3019,WEST PULLMAN,225,BASEBALL SR,OUTDOOR,-87.63347447,41.66915268,4447
POINT (-87.63255904563032 41.67030767149957),3020,WEST PULLMAN,225,TENNIS COURT,OUTDOOR,-87.63255905,41.67030767,4448
POINT (-87.63267574182554 41.67030838297171),3021,WEST PULLMAN,225,TENNIS COURT,OUTDOOR,-87.63267574,41.67030838,4449
POINT (-87.63281091347886 41.670304601529146),3022,WEST PULLMAN,225,TENNIS COURT,OUTDOOR,-87.63281091,41.6703046,4450
POINT (-87.63296446072681 41.67030553731325),3023,WEST PULLMAN,225,TENNIS COURT,OUTDOOR,-87.63296446,41.67030554,4451
POINT (-87.63313643350908 41.67030658514705),3024,WEST PULLMAN,225,TENNIS COURT,OUTDOOR,-87.63313643,41.67030659,4452
POINT (-87.68656123552786 41.89799777924087),3025,WESTERN,1165,PLAYGROUND PARK,OUTDOOR,-87.68656124,41.89799778,4453
POINT (-87.64950835690435 41.672834475877266),3026,WHITE (EDWARD),379,BASKETBALL COURT,OUTDOOR,-87.64950836,41.67283448,4454
POINT (-87.64930544293199 41.6728332683864),3027,WHITE (EDWARD),379,BASKETBALL COURT,OUTDOOR,-87.64930544,41.67283327,4455
POINT (-87.65001327647843 41.673468756509045),3028,WHITE (EDWARD),379,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65001328,41.67346876,4456
POINT (-87.65037381809789 41.67268913456616),3029,WHITE (EDWARD),379,GYMNASIUM,INDOOR,-87.65037382,41.67268913,4457
POINT (-87.6506263638154 41.673329705287856),3030,WHITE (EDWARD),379,BASEBALL JR/SOFTBALL,OUTDOOR,-87.65062636,41.67332971,4458
POINT (-87.64937836515013 41.67377443892417),3031,WHITE (EDWARD),379,BASEBALL JR/SOFTBALL,OUTDOOR,-87.64937837,41.67377444,4459
POINT (-87.66167276367341 42.0122957707613),3609,LOYOLA,115,BASKETBALL BACKBOARD,OUTDOOR,-87.66167276,42.01229577,5038
POINT (-87.56719370171996 41.71272674886391),3610,LUELLA,1122,BASKETBALL BACKBOARD,OUTDOOR,-87.5671937,41.71272675,5039
POINT (-87.56728064624647 41.712913943521535),3611,LUELLA,1122,BASKETBALL BACKBOARD,OUTDOOR,-87.56728065,41.71291394,5040
POINT (-87.60781794028749 41.82314185524597),3612,MANDRAKE (HENRY BROWN),504,BASKETBALL BACKBOARD,OUTDOOR,-87.60781794,41.82314186,5041
POINT (-87.60762171009931 41.82314633284052),3613,MANDRAKE (HENRY BROWN),504,BASKETBALL BACKBOARD,OUTDOOR,-87.60762171,41.82314633,5042
POINT (-87.60761390784715 41.82293474661386),3614,MANDRAKE (HENRY BROWN),504,BASKETBALL BACKBOARD,OUTDOOR,-87.60761391,41.82293475,5043
POINT (-87.6078126853931 41.82293028512152),3615,MANDRAKE (HENRY BROWN),504,BASKETBALL BACKBOARD,OUTDOOR,-87.60781269,41.82293029,5044
POINT (-87.69141869165678 41.91113199916298),3616,MAPLEWOOD,1045,BASKETBALL BACKBOARD,OUTDOOR,-87.69141869,41.911132,5045
POINT (-87.6914151862925 41.91116354267434),3617,MAPLEWOOD,1045,BASKETBALL BACKBOARD,OUTDOOR,-87.69141519,41.91116354,5046
POINT (-87.69846637592785 41.76482228870871),3618,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.69846638,41.76482229,5047
POINT (-87.69837184169451 41.76492677343579),3619,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.69837184,41.76492677,5048
POINT (-87.6984664473974 41.76503071246034),3620,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.69846645,41.76503071,5049
POINT (-87.69857162166375 41.76492469550761),3621,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.69857162,41.7649247,5050
POINT (-87.7016394163236 41.77086278142671),3622,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.70163942,41.77086278,5051
POINT (-87.70163048004375 41.7706710774129),3623,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.70163048,41.77067108,5052
POINT (-87.70189556069465 41.770665785541716),3624,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.70189556,41.77066579,5053
POINT (-87.70190269499538 41.770857480532804),3625,MARQUETTE (JACQUES),10,BASKETBALL BACKBOARD,OUTDOOR,-87.70190269,41.77085748,5054
POINT (-87.66474609533256 41.73533314018493),3626,MARSHFIELD,1046,BASKETBALL BACKBOARD,OUTDOOR,-87.6647461,41.73533314,5055
POINT (-87.6647562494611 41.735549021810954),3627,MARSHFIELD,1046,BASKETBALL BACKBOARD,OUTDOOR,-87.66475625,41.73554902,5056
POINT (-87.69955758625657 41.98878597147452),3628,MATHER (STEPHEN TYNG),241,BASKETBALL BACKBOARD,OUTDOOR,-87.69955759,41.98878597,5057
POINT (-87.69981140367864 41.988788563628795),3629,MATHER (STEPHEN TYNG),241,BASKETBALL BACKBOARD,OUTDOOR,-87.6998114,41.98878856,5058
POINT (-87.69982067799486 41.98898037500672),3630,MATHER (STEPHEN TYNG),241,BASKETBALL BACKBOARD,OUTDOOR,-87.69982068,41.98898038,5059
POINT (-87.69956519120268 41.98898492043444),3631,MATHER (STEPHEN TYNG),241,BASKETBALL BACKBOARD,OUTDOOR,-87.69956519,41.98898492,5060
POINT (-87.67954683051693 41.87966981975651),3893,"TOUHY-HERBERT (JOHN, VICTOR)",1065,BASKETBALL BACKBOARD,OUTDOOR,-87.67954683,41.87966982,5322
POINT (-87.65732099080113 41.922485301751415),3894,TREBES,1017,BASKETBALL BACKBOARD,OUTDOOR,-87.65732099,41.9224853,5323
POINT (-87.56517967194681 41.70552994643373),3895,TRUMBULL (LYMAN),16,BASKETBALL BACKBOARD,OUTDOOR,-87.56517967,41.70552995,5324
POINT (-87.56527002698074 41.705630603539284),3896,TRUMBULL (LYMAN),16,BASKETBALL BACKBOARD,OUTDOOR,-87.56527003,41.7056306,5325
POINT (-87.56517981084596 41.705731959751894),3897,TRUMBULL (LYMAN),16,BASKETBALL BACKBOARD,OUTDOOR,-87.56517981,41.70573196,5326
POINT (-87.56509450726884 41.70563419500935),3898,TRUMBULL (LYMAN),16,BASKETBALL BACKBOARD,OUTDOOR,-87.56509451,41.7056342,5327
POINT (-87.61053231104822 41.72964378073979),3899,TULEY (MURRAY),18,BASKETBALL BACKBOARD,OUTDOOR,-87.61053231,41.72964378,5328
POINT (-87.61052007012894 41.72945908155225),3900,TULEY (MURRAY),18,BASKETBALL BACKBOARD,OUTDOOR,-87.61052007,41.72945908,5329
POINT (-87.61063962460238 41.72957418058605),3901,TULEY (MURRAY),18,BASKETBALL BACKBOARD,OUTDOOR,-87.61063962,41.72957418,5330
POINT (-87.61089405628029 41.72957220700952),3902,TULEY (MURRAY),18,BASKETBALL BACKBOARD,OUTDOOR,-87.61089406,41.72957221,5331
POINT (-87.66427491779845 41.88371709804254),3903,UNION,210,BASKETBALL BACKBOARD,OUTDOOR,-87.66427492,41.8837171,5332
POINT (-87.66415864454451 41.883862208204334),3904,UNION,210,BASKETBALL BACKBOARD,OUTDOOR,-87.66415864,41.88386221,5333
POINT (-87.66442336881474 41.883970947711994),3905,UNION,210,BASKETBALL BACKBOARD,OUTDOOR,-87.66442337,41.88397095,5334
POINT (-87.66453571347138 41.88383581898876),3906,UNION,210,BASKETBALL BACKBOARD,OUTDOOR,-87.66453571,41.88383582,5335
POINT (-87.79886680428933 41.784456770863606),3907,VALLEY FORGE,371,BASKETBALL BACKBOARD,OUTDOOR,-87.7988668,41.78445677,5336
POINT (-87.79901903075239 41.78452298994052),3908,VALLEY FORGE,371,BASKETBALL BACKBOARD,OUTDOOR,-87.79901903,41.78452299,5337
POINT (-87.79916608911651 41.78444506080627),3909,VALLEY FORGE,371,BASKETBALL BACKBOARD,OUTDOOR,-87.79916609,41.78444506,5338
POINT (-87.79902021741597 41.78438006265328),3910,VALLEY FORGE,371,BASKETBALL BACKBOARD,OUTDOOR,-87.79902022,41.78438006,5339
POINT (-87.7990179930732 41.784456282958445),3911,VALLEY FORGE,371,BASKETBALL COURT,OUTDOOR,-87.79901799,41.78445628,5340
POINT (-87.74802306500989 41.80265740449088),3912,VITTUM (HARRIET ELIZABETH),233,BASKETBALL BACKBOARD,OUTDOOR,-87.74802307,41.8026574,5341
POINT (-87.74802962619358 41.8028110897575),3913,VITTUM (HARRIET ELIZABETH),233,BASKETBALL BACKBOARD,OUTDOOR,-87.74802963,41.80281109,5342
POINT (-87.68791993705216 42.00363942877985),3914,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68791994,42.00363943,5343
POINT (-87.68790919633783 42.00343807971307),3915,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.6879092,42.00343808,5344
POINT (-87.68823502303584 42.003431574287724),3916,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68823502,42.00343157,5345
POINT (-87.68824416670272 42.00363291345023),3917,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68824417,42.00363291,5346
POINT (-87.68795922835658 42.00131738293017),3918,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68795923,42.00131738,5347
POINT (-87.68786510293195 42.00140356197866),3919,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.6878651,42.00140356,5348
POINT (-87.68796882798105 42.00150514698344),3920,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68796883,42.00150515,5349
POINT (-87.68805420352852 42.001399860634116),3921,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.6880542,42.00139986,5350
POINT (-87.68818707991028 42.00139774898202),3922,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68818708,42.00139775,5351
POINT (-87.68809922643791 42.00149539846985),3923,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68809923,42.0014954,5352
POINT (-87.68818248425035 42.00159972675703),3924,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68818248,42.00159973,5353
POINT (-87.6882805848323 42.001499276265896),3925,WARREN (LAURENCE),428,BASKETBALL BACKBOARD,OUTDOOR,-87.68828058,42.00149928,5354
POINT (-87.61548690184547 41.78620745656211),3926,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.6154869,41.78620746,5355
POINT (-87.61548438936723 41.786432680766936),3927,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61548439,41.78643268,5356
POINT (-87.615499962861 41.78653538788711),3928,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61549996,41.78653539,5357
POINT (-87.61550427700386 41.78674814070875),3929,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61550428,41.78674814,5358
POINT (-87.61549976161312 41.78685322438089),3930,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61549976,41.78685322,5359
POINT (-87.61550680571925 41.78712105362554),3931,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61550681,41.78712105,5360
POINT (-87.61551276694964 41.787186160390796),3932,WASHINGTON (GEORGE),21,BASKETBALL BACKBOARD,OUTDOOR,-87.61551277,41.78718616,5361
